,is_quote_status,retweet_count,favorite_count,is-spam,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_geo_enabled,user_verified,user_statuses_count,user_is_translation_enabled,user_profile_background_tile,user_profile_use_background_image,user_has_extended_profile,user_default_profile,user_default_profile_image,is_replying_to_others,is_quoting_status,hashtag_count,user_mention_count,media_count,has_symbols,has_url,user_is_regular_translator,user_profile_background_color_r,user_profile_background_color_g,user_profile_background_color_b,user_profile_link_color_r,user_profile_link_color_g,user_profile_link_color_b,user_profile_sidebar_border_color_r,user_profile_sidebar_border_color_g,user_profile_sidebar_border_color_b,user_profile_sidebar_fill_color_r,user_profile_sidebar_fill_color_g,user_profile_sidebar_fill_color_b,user_profile_text_color_r,user_profile_text_color_g,user_profile_text_color_b,vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9
1257,False,14,0,0,306,3195,5,6889,False,False,14718,False,False,False,True,False,False,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,48,0,179,0,0,0,0,0,0,0,0,0,0.16229861497940987,-0.17358649712155647,2.0803213136964422,0.9031865916392634,-0.3595966493317048,1.1905262575466566,1.3019156458631087,1.4826908737582092,-2.7876363301433886,-2.2703411805181553
1258,False,0,0,0,173,240,1,7662,True,False,2686,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.0276685921743959,-0.07882844472435688,0.7224631675571784,0.33446729373651146,-0.015590546505791593,0.618803361907883,0.42492018047351937,0.3806879074226945,-0.8857402014205726,-0.8183460250375547
1259,False,1,0,0,6198,3147,398,638771,False,False,653659,False,False,True,True,False,False,0.0,0.0,2,2,0,0.0,0.0,0.0,192,222,237,27,149,224,255,255,255,221,238,246,51,51,51,-0.016187764031215964,-0.11257537600417841,0.9120764286515592,0.45337169144719924,-0.09792236883520304,0.7591758439009828,0.6080626775520304,0.6863997946895265,-1.2510909732937974,-1.065036934114721
1260,False,0,0,1,13036,11222,41,115092,False,False,63637,False,False,True,True,True,False,1.0,0.0,13,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.08366984422162706,-0.14995599763560605,0.884987471844272,0.3991859848430057,-0.0404739537685455,0.7066341658830211,0.5999110394218563,0.5800094955274641,-1.131700100562285,-0.9563824719937017
1261,False,0,0,0,12,106,0,1457,False,False,2077,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.46151376392352395,-0.536860705731399,2.8013904948794734,1.5659989430886594,-0.03474945852404773,2.716628371119105,1.678114165073292,2.108136671132209,-4.020772600321281,-3.4479794978191514
1262,False,2,0,0,321,836,3,35175,False,False,23624,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.10435161607806037,-0.37042011359662874,1.804350613433449,0.9957232100457121,-0.0012518799542922503,1.6140404802098067,1.2374140921061745,1.2997023324229986,-2.5532323520456863,-2.200901364559655
1263,False,0,0,0,159,216,0,19930,True,False,10649,False,True,True,True,False,False,0.0,0.0,0,0,1,0.0,1.0,0.0,192,222,237,232,28,79,192,222,237,221,238,246,51,51,51,-0.26167738891548387,-0.30780464169199523,2.4478952812256756,1.2092570242029632,-0.27594865828936854,2.0691689658676413,1.5592316240616955,1.7299931933408224,-3.3394955429038378,-2.7969077096559647
1264,False,0,0,0,239,421,0,89378,False,False,5721,False,False,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,186,223,205,255,0,0,242,225,149,255,247,204,12,62,83,-0.05520458874624956,-0.1907580354369534,1.2977708276626876,0.6206410592252601,-0.09855616289776106,1.1353163634628864,0.8247315697471459,0.8875772059012424,-1.7348543462221804,-1.5297625804570099
1265,False,0,0,0,112,4981,0,8743,False,False,14608,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.21702472477598506,-0.14345267476554127,1.8856864710324643,0.7449746523892173,-0.08844438510358664,1.5474036350259628,1.1536167945663667,1.2685441896047687,-2.437106866472212,-1.9546426303003148
1266,False,10,0,0,38,297,0,20860,False,False,855,False,False,True,True,True,False,0.0,0.0,5,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.026262271802720366,0.14201153832575975,0.793834987342241,0.22012150351573265,-0.010494612789386367,0.4318680833714347,0.7221143363397301,0.5632999505370703,-1.1414493426631822,-0.820549032169122
1267,False,0,1,0,15,176,0,4136,False,False,1387,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.10330156607668821,-0.07600554560019218,0.8815632700403723,0.42571976105677234,-0.18409626578079263,0.6826174877153479,0.589040473102985,0.528324098732587,-1.153508796796977,-0.8923620315364179
1268,False,2931,0,1,92,52,0,922,False,False,5594,False,False,True,False,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.07271303321055629,-0.22728625911801478,1.903462623822391,0.7403983267978406,-0.12961099754933253,1.5093171403825785,1.3293646959050907,1.2098508622414266,-2.486792324365585,-2.0982544900767617
1269,False,0,0,1,4942,4891,52,9604,False,False,17941,False,False,True,True,True,False,1.0,0.0,12,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.04355934646688911,-0.1437836521095197,0.565824384637301,0.22894644503274414,-0.054073841162845415,0.4469916966574186,0.3732314733783481,0.3471529931535469,-0.6793310897044013,-0.6281875007847693
1270,False,0,0,0,585,534,4,39607,True,False,54921,False,True,True,True,False,False,1.0,0.0,0,0,0,0.0,0.0,0.0,2,35,48,137,201,250,255,255,255,192,223,236,51,51,51,0.4893430488677095,-0.022982245650444905,4.043074755599647,1.8374357108091695,-0.45362143667430704,2.8447277721059128,2.7909560078148203,3.1080698179727366,-5.618000690026209,-4.381638305792901
1271,False,0,1,1,13036,11222,41,115092,False,False,63637,False,False,True,True,True,False,1.0,0.0,13,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.08366984422162706,-0.14995599763560605,0.884987471844272,0.3991859848430057,-0.0404739537685455,0.7066341658830211,0.5999110394218563,0.5800094955274641,-1.131700100562285,-0.9563824719937017
1272,False,0,0,0,139,317,5,8102,False,False,11975,False,False,False,True,False,False,0.0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,221,46,68,0,0,0,0,0,0,0,0,0,-0.3861940802453615,-0.7699305650222577,3.846327507131045,2.013168758476792,-0.2804985282554561,3.277673339925389,2.2941040772308186,2.5960852272774106,-5.0194669139769,-4.566887084561803
1273,False,0,0,1,13036,11222,41,115092,False,False,63637,False,False,True,True,True,False,1.0,0.0,13,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.08366984422162706,-0.14995599763560605,0.884987471844272,0.3991859848430057,-0.0404739537685455,0.7066341658830211,0.5999110394218563,0.5800094955274641,-1.131700100562285,-0.9563824719937017
1274,False,0,1,0,361,328,2,36180,False,False,14082,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.00724528027098412,-0.03967817075458974,2.3678075047044542,1.2610183433167435,-0.010539682291888114,1.9967764095811065,1.6663118545244577,1.8836444121579334,-3.4068337565225506,-2.658234586055248
1275,False,784,0,0,387,1923,9,109166,True,False,14293,False,False,True,True,False,False,0.0,0.0,3,1,1,0.0,0.0,0.0,255,255,255,221,46,68,255,255,255,230,246,249,51,51,51,-0.07850828928127603,-0.16867517733105267,0.9978576871565292,0.5159136875765268,-0.10208706117814673,0.896548718741307,0.5442498651434732,0.7077629131940837,-1.243863224824707,-1.034188666434679
1276,False,0,0,0,1,68,0,696,False,False,11,False,False,True,False,True,False,0.0,0.0,2,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.15659539323792723,-0.2489733304922889,1.3965861761215097,0.6256838828544393,-0.054256693124090975,1.2659755967841058,0.906728670660385,0.9816220634029968,-1.9642837263737294,-1.6430912015589083
1277,False,0,1,0,239,421,0,89378,False,False,5721,False,False,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,186,223,205,255,0,0,242,225,149,255,247,204,12,62,83,-0.0022750349680382836,-0.14152230449127368,0.6484725598006706,0.24352874478523096,-0.05734206812607346,0.5960027130973682,0.512583539247638,0.37626129676066383,-0.9142497314110927,-0.7557536716699312
1278,False,0,0,0,678,4910,7,62289,False,False,13782,False,False,True,True,False,False,1.0,0.0,0,2,0,0.0,0.0,0.0,232,28,31,232,28,31,0,0,0,0,0,0,0,0,0,-0.117860129249696,-0.22396188320835292,1.3922344506096809,0.6256375888581949,-0.16616115909244208,1.180463889996494,0.9494445635382248,0.9770733999463461,-1.9363013125376038,-1.7237760150988772
1279,False,0,0,0,1743,1020,26,378,False,False,18581,False,False,True,False,False,False,0.0,0.0,2,0,0,0.0,1.0,0.0,19,21,22,67,96,139,255,255,255,239,239,239,51,51,51,-0.07561902932293751,-0.06637765320340137,1.0191809688260656,0.4527144364072852,-0.07574809601647618,0.8367121743823508,0.7446756399104364,0.7071599478071882,-1.413784883069951,-1.1622245374619562
1280,False,80,0,0,9,56,0,2024,False,False,258,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.24911358726621446,-0.28073325406306415,1.9542311741074387,0.9138946113500012,-0.14700103120678193,1.6065058199004896,1.3198589813374684,1.2463327307302394,-2.6296473946566015,-2.261427041968445
1281,False,0,0,0,1140,1894,4,2101,True,False,101560,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.021051213971764293,-0.17974076166466127,0.9683859703185829,0.4474530336383413,-0.1665976376407326,0.7977183499831292,0.6306966913877285,0.701987655450715,-1.1986310792134993,-1.1478466468001063
1282,False,4178,0,0,692,296,2,20750,True,False,102823,False,True,True,True,False,False,0.0,0.0,1,1,1,0.0,0.0,0.0,26,27,31,152,28,235,255,255,255,37,36,41,102,102,102,0.05018757142341009,-0.03389801603357075,0.21380441101011682,0.11763003123911711,-0.03725831256133078,0.1873583486935351,0.12230067089166165,0.1611190133199688,-0.2939784975655615,-0.2479090012817874
1283,False,0,0,0,2,229,0,306,False,False,70,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.03278357741289441,-0.2467421360019797,1.6573533963158311,0.669629435785127,-0.09474870634597346,1.3482583237907744,1.1248030810506933,1.1247496843474474,-2.1528765205821454,-2.012106303887416
1284,False,0,0,0,678,4910,7,62289,False,False,13782,False,False,True,True,False,False,1.0,0.0,0,2,0,0.0,0.0,0.0,232,28,31,232,28,31,0,0,0,0,0,0,0,0,0,-0.117860129249696,-0.22396188320835292,1.3922344506096809,0.6256375888581949,-0.16616115909244208,1.180463889996494,0.9494445635382248,0.9770733999463461,-1.9363013125376038,-1.7237760150988772
1285,False,0,0,0,4235,442,79,306506,True,False,135654,False,False,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,100,45,139,59,148,217,255,255,255,221,238,246,51,51,51,-0.11773700562065324,-0.2805650002502178,1.1682900465020867,0.6297463941805018,0.07979818983587718,1.0747283289229026,0.597962515533423,0.8551195993903996,-1.70381949839722,-1.44012382440213
1286,False,8,0,0,287,420,1,150157,True,False,29535,False,False,False,False,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,245,171,181,0,0,0,0,0,0,0,0,0,-0.03634620087610945,-0.25035127682330033,0.9702326355684999,0.3201795730510365,-0.14970932534766074,0.7470011860757164,0.637540694177934,0.32818700436425036,-1.0832093615405103,-1.0839042932667908
1287,False,10,0,0,86,514,0,10991,False,False,1818,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.014642131208313593,-0.17902629641895257,0.8764533716018245,0.38216118529425214,-0.09282882369032604,0.6872569253530025,0.53136154381578,0.5540102315869038,-1.1709499980631823,-0.9813838567880403
1288,False,48,0,0,1573,1843,84,573676,True,False,365439,False,True,True,True,False,False,0.0,0.0,0,2,0,0.0,0.0,0.0,100,45,139,152,28,235,0,0,0,0,0,0,0,0,0,-0.214669590894335,-0.4414887311576086,3.0678599287506505,1.2205762321398659,-0.3199530827882359,2.2222441745698616,2.0189955168274136,1.8235663592195575,-3.8669467796503225,-3.336980049258978
1289,False,0,1,0,10085,460,9,18592,False,False,8815,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.02852201876322134,-0.07059912021585271,0.3855209980660484,0.17142511873374372,0.00413759793080409,0.34445849575144916,0.26939302956378136,0.22855356609583524,-0.4907151641768541,-0.4053360230830941
1290,False,0,0,0,14,42,0,0,False,False,8127,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06108929641499557,-0.2460117991239153,1.2850180279064436,0.6537327817476569,-0.09168197859463326,1.0557551731088388,0.8036014713504195,0.84630284116464,-1.6297839112490955,-1.537739326711215
1291,False,0,0,0,2556,1890,167,67204,False,False,149065,False,False,False,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,232,28,79,0,0,0,0,0,0,0,0,0,-0.14548196435552888,-0.2624045564857268,1.1660278802675534,0.5680237956379691,0.06706483898263617,0.9874890766139018,0.6380812106355509,0.7619199861686627,-1.6143526520312887,-1.3139058184545787
1292,False,0,2,0,1066,1404,7,21173,False,False,16174,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2055238224269127,-0.34583987065494604,1.907747774426721,1.0340910052079255,-0.03434038133722209,1.6001181245986607,1.2994648198138097,1.3137742458199781,-2.7299984990315265,-2.2549614369650044
1293,False,0,0,0,54,308,0,6628,False,False,2209,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.2608901399207411,-0.5935411836086841,2.430519586492637,1.2529429424332859,-0.2545671816013595,2.0199141315648723,1.459724426939136,1.6239921264514319,-3.1397832244744532,-2.7163157116133068
1294,True,0,0,0,294,398,0,187731,True,False,22875,False,True,True,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,221,46,68,0,0,0,0,0,0,0,0,0,-0.15191138881918678,-0.25788785295439276,1.1678368533597863,0.6235151444106094,0.0022132663550939345,1.0727975838469368,0.6310213716789054,0.8805509748256602,-1.5844031853683394,-1.4287603278192431
1295,False,0,0,0,2121,2169,13,8904,False,False,6245,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.08858282574695113,-0.10503925220228255,1.6747690881562889,0.6523501312402774,-0.1876778247793492,1.0926339484287575,1.0769417560248509,1.2251886932009948,-2.1929605194940964,-1.838352812331483
1296,False,0,1,0,279,202,1,6094,False,False,4571,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,0.6423354332739707,-0.2345001135403392,3.9110208672413855,1.7683226049655072,-0.5731202569815502,2.4155632290343734,2.6456302705180943,2.8979688860024657,-5.253057927438812,-4.20835573872745
1297,False,26,0,0,788,4970,6,14391,True,False,155627,False,False,False,True,False,False,0.0,0.0,1,2,0,0.0,0.0,0.0,0,0,0,255,105,31,0,0,0,0,0,0,0,0,0,-0.16671192446391564,-0.03259255696446524,1.2682559178976391,0.6019034241407532,-0.01010228903530042,0.9849511192932051,0.8414322887328752,0.7889416132255496,-1.9250762839636297,-1.4444255769224754
1298,False,0,0,0,2556,1890,167,67204,False,False,149065,False,False,False,True,False,False,1.0,0.0,0,0,1,0.0,0.0,0.0,0,0,0,232,28,79,0,0,0,0,0,0,0,0,0,-0.051455370890784266,-0.24255993151221034,1.1637067881568348,0.540741817928442,-0.07165733400725884,0.9923362467384635,0.8107192672610942,0.7797432783786697,-1.5203093681230848,-1.3115326606141655
1299,False,393,0,0,9,56,0,2024,False,False,258,False,False,True,True,True,False,0.0,0.0,4,1,1,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.1851289772081262,-0.2873933168904544,1.225396341684915,0.5463568376015218,-0.00479966891865449,1.0804974153706872,0.7007307791834587,0.7247133107561771,-1.5889941748543435,-1.400079115025127
1300,True,0,0,0,130,475,0,16148,True,False,11379,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,59,148,217,0,0,0,0,0,0,0,0,0,-0.5111042026936079,-0.0780826579721553,1.877127743805758,1.3974975439139614,0.5750324699995772,2.8029608248172826,1.8109169549968647,1.9384565851403095,-3.3258515946112905,-2.5026586855858084
1301,False,0,0,0,958,733,12,24374,False,False,7331,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.20430032495436645,-0.29003327966515635,1.2526424117341415,0.6352362133302696,0.011320426273402118,1.016316745772891,0.704360294906859,0.9160408018934001,-1.7572464385588107,-1.472047509684038
1302,False,73,0,0,17,49,1,14949,False,False,1189,False,False,True,True,True,False,0.0,0.0,1,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.08667902925587682,-0.5543179598612467,2.6090630534604573,0.9887783623880706,-0.3018600558335519,2.1069098183343242,1.86178732314607,1.2323258815548201,-3.1235490297112403,-2.8725363221770266
1303,False,0,0,0,550,733,6,36724,False,False,7442,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.32023536328604,-0.47283806984727894,2.635898318130673,1.472550348364158,0.11149228160528687,2.372025407540768,1.513703827561168,1.8971786320452158,-3.6895192761962265,-3.15173140690246
1304,False,0,0,0,129,507,1,1766,False,False,3738,False,False,False,True,False,False,0.0,0.0,1,0,0,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0,-0.24401463488817524,-0.49298135776965213,2.3333268504756,1.0934275683798234,-0.2107140751450728,1.920789757761906,1.2523001345173215,1.3660445127836014,-2.9246120054616775,-2.696078674019597
1305,False,0,0,1,6336,5125,59,13828,True,False,18692,False,False,True,False,True,False,1.0,0.0,14,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06766853828420052,-0.1555523171272515,0.7791929511088123,0.3436417822368681,-0.03490100154488797,0.6128398857214803,0.5058569039485286,0.5189990567068923,-1.0027685335233294,-0.9038971375276583
1306,False,16,0,0,788,4970,6,14391,True,False,155627,False,False,False,True,False,False,0.0,0.0,1,2,1,0.0,1.0,0.0,0,0,0,255,105,31,0,0,0,0,0,0,0,0,0,-0.018451208555309226,-0.12010765613843122,0.538715045329472,0.20857275796142727,-0.03487181701801965,0.4772226608735869,0.34106977529088045,0.35707520159606126,-0.6868987164647276,-0.6102128875346465
1307,False,592,0,1,1009,4754,12,192676,True,False,39298,False,False,False,True,False,False,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0,-0.08313667746603179,-0.19132261603936587,1.640008247680674,0.6770048707030363,-0.1354786013548297,1.3290477786409416,1.1438389415540389,1.053083407641723,-2.16017762279262,-1.8253695654426916
1308,False,6,0,0,112,1854,0,98013,False,False,57014,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.25587633167304724,-0.367325484467676,2.367096455613954,1.3042517702477074,-0.18455574779581335,2.1961069047841493,1.4067585018935682,1.67155914039604,-3.220444935520925,-2.7923424435372945
1309,False,0,0,0,328,243,0,2443,True,False,45360,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.04198345213632715,-0.10391952999733245,0.5674739401940913,0.25233200802051087,0.006090404964997664,0.5070313181330681,0.3965374771134818,0.33642316073168627,-0.7223162139685112,-0.5966409904400573
1310,False,5,0,0,889,1001,0,22324,False,False,2590,False,False,True,True,True,False,0.0,0.0,2,2,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.06739281170518902,-0.09220806810255315,0.6241386346425111,0.27898529658572313,-0.0656366289113548,0.4786647623021937,0.5029262286372295,0.46742942806868887,-0.8995914215886744,-0.756191268619532
1311,False,0,0,0,302,379,1,3290,False,False,56686,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.13862074477551817,-0.2684338982986985,1.400528700887242,0.6245131152119565,-0.22603282862335253,1.1688039484196604,1.0184808246514074,0.9485171352633952,-1.8259550565900349,-1.6140026254952393
1312,False,0,0,0,576,1705,7,14704,True,False,13135,False,False,True,False,True,False,1.0,0.0,0,3,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.3741602175230527,-0.4112580285619782,2.325253980111483,1.1107616847456743,-0.04151926574894682,2.0368219783604133,1.4834250452357838,1.5867241216979675,-3.1851136698901783,-2.6960428193510912
1313,True,0,0,0,498,491,5,129,False,False,9062,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,-0.2120019431802414,-0.2274452303060505,1.4953315316801226,0.738171683431369,-0.030496441065080142,1.1792391683947225,0.8045983100863787,0.867014613872984,-1.9341021998813852,-1.7186906092174319
1314,False,0,0,0,386,359,0,7711,False,False,2275,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,189,19,95,136,222,198,221,238,246,51,51,51,-0.5612002839568742,-0.6951371185663187,2.910402947411779,1.6418504083200578,-0.038057850847663374,2.8139437969789647,1.442871421213693,2.071899950253114,-3.8007855880255677,-3.333560092313467
1315,True,0,0,0,44,119,0,781,False,False,816,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.04935664455979414,-0.12089493713125635,2.226958492384193,1.3253233032864409,0.2010777712343447,2.3022288758290657,1.6062216346788658,1.9746995253881838,-3.3803719425729026,-2.5840459824308346
1316,False,0,0,0,16,37,0,1909,False,False,669,False,False,False,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0,-0.05706121758173836,-0.23060081193788146,1.3009734336330407,0.6105671218713408,-0.08779248009586149,1.0773598367016892,0.7242283732361134,0.8275715569303705,-1.7087396219822655,-1.5756783526086462
1317,False,0,1,0,105,667,0,24792,True,False,11920,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.17421365754187298,-0.3042148207228791,1.5368214844333499,0.8977831340090543,-0.0355338519513287,1.4238394844008044,0.9482174030420125,1.1597389084851597,-2.227122697528282,-1.8845245069649021
1318,True,0,1,0,108,162,3,11178,False,False,6059,False,False,True,False,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.032552647071796705,-0.11629262137003367,0.9296993839153912,0.45354095045800746,-0.07117001673358234,0.7677494432494858,0.6078328797085301,0.6977977671326479,-1.2105651372952755,-1.0924948814912414
1319,False,0,0,0,337,496,4,7415,True,False,10076,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.049406994579636446,-0.14063130869687168,1.3663062309881058,0.5931772431335995,-0.11980105038582539,1.122890325424815,0.8639059108710798,0.9092451956099457,-1.786355075077204,-1.525877327612922
1320,False,0,1,0,83,619,2,16462,False,False,3081,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.3266746507155903,-0.4588031850945328,1.6258412244935223,1.1533305280418453,0.4043955375069258,1.830987974629926,0.8551017581483478,1.4376064576992904,-2.649453103709278,-2.175877195959852
1321,False,0,0,0,266,531,1,5531,True,False,7782,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.2704609381902544,-0.5310058708150813,2.26140027908893,1.1708670736695006,-0.19313871696185142,1.8988820625668943,1.087949576212441,1.6429667955910077,-2.9196723926127706,-2.693784861486611
1322,False,0,0,0,28,86,0,763,True,False,142,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.16705460418505425,-0.3668972980816808,1.7865091235722503,0.8568885428128624,-0.1735174211944507,1.564689274370978,1.1696519663837803,1.112438783752777,-2.3814961372038006,-2.1220707970631407
1323,False,0,1,0,57,266,2,31018,False,False,7019,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.12251754976553345,-0.1794739939465738,0.9123551904739496,0.5130164368993051,0.07411527806517801,0.8313490815928835,0.5335947070655918,0.6554339027580381,-1.228977477612356,-1.1124920733617736
1324,False,0,1,0,1488,2677,14,14936,True,False,28736,False,True,True,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,74,145,60,255,255,255,221,238,246,51,51,51,0.012711524576729739,-0.1349294527122762,2.300246638918665,1.2232342458429646,-0.05275816218794744,1.8361812335737495,1.4839349749849409,1.7241764877151466,-3.226068037623824,-2.563829276428139
1325,False,11,0,0,2287,913,3,44727,False,False,38911,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.14088724566126115,-0.8048440110883935,2.783130533529116,1.2587731113751344,-0.36152055766371827,2.1087892515145286,1.580046782240574,1.68935228024724,-3.457361118250873,-3.0164138385157293
1326,False,0,0,0,738,733,3,15993,False,False,6658,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51,-0.07415156062527849,-0.18714437375896203,0.9427703734349926,0.5209699672514649,0.03867818325958974,0.7996413318000198,0.44348767030912856,0.6563589390474647,-1.2057281134659155,-0.9957560681263551
1327,False,14,0,0,268,998,2,64747,False,False,32742,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51,-0.5266478493111942,-0.5982922705386574,2.9032220507380972,1.2774509297689456,-0.19109959852149,2.432969117056778,1.5917211166217147,1.7177197527254429,-3.654615482868264,-3.352720084985236
