,is_quote_status,retweet_count,favorite_count,is-spam,user_followers_count,user_friends_count,user_listed_count,user_favourites_count,user_geo_enabled,user_verified,user_statuses_count,user_is_translation_enabled,user_profile_background_tile,user_profile_use_background_image,user_has_extended_profile,user_default_profile,user_default_profile_image,is_replying_to_others,is_quoting_status,hashtag_count,user_mention_count,media_count,has_symbols,has_url,user_is_regular_translator,user_profile_background_color_r,user_profile_background_color_g,user_profile_background_color_b,user_profile_link_color_r,user_profile_link_color_g,user_profile_link_color_b,user_profile_sidebar_border_color_r,user_profile_sidebar_border_color_g,user_profile_sidebar_border_color_b,user_profile_sidebar_fill_color_r,user_profile_sidebar_fill_color_g,user_profile_sidebar_fill_color_b,user_profile_text_color_r,user_profile_text_color_g,user_profile_text_color_b
1712,False,0,4,0,56,131,0,16220,False,False,1300,False,False,True,True,True,False,1.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1713,False,113,0,0,818,289,18,216436,False,False,245829,False,True,True,True,False,False,0.0,0.0,0,1,1,0.0,0.0,0.0,136,216,192,136,216,192,0,0,0,0,0,0,0,0,0
1714,False,0,3,0,889,882,0,27601,True,False,4761,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1715,False,0,1,0,90,712,1,54731,False,False,9249,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1716,False,0,1,0,344,278,0,3972,False,False,7372,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1717,False,1,0,0,3304,2101,4,376379,False,False,68097,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1718,False,0,0,0,9,45,0,21,False,False,14,False,False,True,True,True,False,1.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1719,False,1402,0,0,14,140,0,21481,False,False,140,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1720,False,11,0,0,103,494,0,2889,False,False,2733,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1721,False,0,1,0,373,342,0,22586,False,False,3130,False,False,False,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0
1722,False,0,1,0,63,395,0,5985,False,False,3805,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1723,False,0,1,0,51,365,0,8343,False,False,14295,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1724,False,0,4,0,10527,978,38,158529,False,False,20580,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1725,False,0,1,0,169,442,1,11083,False,False,2874,False,False,True,True,True,False,1.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1726,True,0,0,0,151,270,0,10590,False,False,7408,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1727,False,0,0,0,35,524,1,20471,False,False,136,False,False,True,True,True,False,1.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1728,False,0,3,0,774,678,3,30193,False,False,38820,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1729,False,4,0,0,75,39,0,153,True,False,79,False,False,True,True,True,False,0.0,0.0,2,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1730,False,0,0,0,7033,894,23,78363,True,False,95501,False,False,False,True,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0
1731,False,0,0,0,62,62,0,106,False,False,206,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1732,False,0,0,0,131,58,17,14321,True,False,13903,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,168,104,168,232,28,79,0,0,0,0,0,0,240,9,9
1733,False,0,2,0,764,1013,4,81461,False,False,67941,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1734,False,0,0,0,7033,894,23,78363,True,False,95501,False,False,False,True,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0
1735,False,0,0,0,76,139,1,10802,True,False,1756,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1736,False,0,0,0,7033,894,23,78363,True,False,95501,False,False,False,True,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0
1737,False,3,0,0,144,217,0,263,False,False,269,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1738,False,0,0,0,7033,894,23,78363,True,False,95501,False,False,False,True,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,0,0,0,245,142,168,0,0,0,0,0,0,0,0,0
1739,False,0,0,0,59,282,2,22170,False,False,3099,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1740,False,0,0,0,1247,2249,6,81028,True,False,42240,False,True,True,False,False,False,0.0,0.0,1,2,0,0.0,1.0,0.0,245,252,255,25,207,134,255,255,255,167,179,184,51,51,51
1741,False,0,0,0,208,5,1,43,False,False,1401,False,False,True,False,True,False,0.0,0.0,4,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1742,False,3,0,0,8,150,0,1247,False,False,1653,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1743,False,0,0,0,120890,7621,376,3953,False,False,154094,False,True,True,True,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,59,148,217,0,153,185,0,0,0,149,232,236,60,57,64
1744,False,0,0,0,183,247,0,2072,True,False,2074,False,False,True,True,True,False,0.0,0.0,1,0,1,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1745,False,545,0,0,348,352,3,24052,False,False,7428,False,False,False,True,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,152,28,235,0,0,0,0,0,0,0,0,0
1746,True,1,0,0,6378,656,124,1490,True,False,8139,False,False,True,False,False,False,0.0,1.0,1,1,0,0.0,0.0,0.0,0,0,0,35,38,38,238,238,238,176,153,150,107,10,10
1747,False,2,0,0,3051,2423,37,71235,False,False,44977,False,False,False,True,False,False,0.0,0.0,1,1,0,0.0,0.0,0.0,0,0,0,171,184,194,0,0,0,0,0,0,0,0,0
1748,False,3350,0,0,1199,1835,23,5557,False,False,4916,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1749,False,0,0,0,396,355,0,23726,True,False,15814,False,True,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,0,132,180,0,0,0,221,238,246,51,51,51
1750,True,0,0,0,171,360,1,10526,True,False,3555,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,250,184,30,0,0,0,0,0,0,0,0,0
1751,True,0,3,0,216,223,0,36405,False,False,5317,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1752,True,1,0,0,747,1,0,1,False,False,73945,False,False,True,False,True,False,0.0,1.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1753,False,0,3,0,298,459,4,3120,False,False,2661,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1754,False,0,0,0,28,112,0,104,False,False,382,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1755,True,1,0,0,558,1411,9,163800,False,False,26840,False,False,True,True,True,False,0.0,1.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1756,True,1,0,0,292,1036,2,20779,False,False,14961,False,False,True,True,True,False,0.0,1.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1757,False,0,3,0,38,560,0,4988,False,False,2010,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1758,True,0,2,0,1194,471,1,50375,True,False,35525,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1759,False,0,1,0,326,335,1,1056,False,False,416,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1760,False,1,0,0,757,1077,12,43264,True,False,33499,False,False,True,False,False,False,0.0,0.0,0,1,0,0.0,0.0,0.0,137,201,250,59,148,217,0,0,0,0,0,0,0,0,0
1761,True,0,1,0,408,821,3,6421,False,False,9772,False,False,True,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,186,223,205,27,149,224,242,225,149,255,247,204,12,62,83
1762,False,0,0,0,519,2,1,0,False,False,47723,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1763,False,0,1,0,980,959,2,15761,True,False,7302,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1764,False,0,0,0,1323,174,250,1,False,False,1890487,False,False,True,False,True,False,0.0,0.0,1,0,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1765,False,0,0,0,974,1327,33,2666,True,False,48295,False,True,True,True,False,False,0.0,0.0,1,0,0,0.0,1.0,0.0,0,0,0,0,0,0,255,255,255,239,239,239,51,51,51
1766,False,2,0,0,652,653,5,3070,False,False,2202,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1767,True,0,2,0,114,279,0,2016,False,False,3157,False,False,True,False,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1768,False,1,16,0,281506,1901,2396,1934,False,True,358078,False,False,False,False,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,35,55,111,35,55,111,255,255,255,151,227,254,51,51,51
1769,False,0,0,0,16999,28,116,123,False,True,55546,False,False,False,False,False,False,0.0,0.0,1,0,1,0.0,1.0,0.0,0,0,0,27,149,224,0,0,0,0,0,0,0,0,0
1770,False,0,1,0,919,1106,7,27544,False,False,28259,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1771,True,0,3,0,572,810,0,7309,False,False,5037,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1772,True,0,2,0,78,781,0,1750,False,False,2328,False,False,True,False,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1773,False,0,0,0,0,1,0,0,False,False,13,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1774,False,4,0,0,2,235,2,2071,False,False,555,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1775,False,0,0,0,318,636,5,48,False,False,46606,False,True,True,False,False,False,0.0,0.0,0,0,1,0.0,1.0,0.0,19,21,22,0,153,153,255,255,255,239,239,239,51,51,51
1776,False,9,0,0,54,53,0,12615,False,False,4316,False,False,True,True,True,False,0.0,0.0,1,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1777,False,4,0,0,54,53,0,12615,False,False,4316,False,False,True,True,True,False,0.0,0.0,1,4,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1778,False,5,0,0,54,53,0,12615,False,False,4316,False,False,True,True,True,False,0.0,0.0,1,4,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1779,False,2,0,0,54,53,0,12615,False,False,4316,False,False,True,True,True,False,0.0,0.0,1,4,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1780,False,0,0,0,26,51,1,215,False,False,613,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1781,False,0,0,0,182,160,1,2153,False,False,6826,False,False,True,True,True,False,0.0,0.0,3,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1782,False,37,0,0,210,999,0,9237,False,False,4321,False,False,True,False,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1783,False,0,1,0,427,230,5,423,False,False,368,False,False,True,False,True,False,1.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1784,False,0,0,0,65,58,2,1235,False,False,2077,False,False,True,True,True,False,1.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1785,False,1716,0,0,7,128,0,80,False,False,24,False,False,True,False,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1786,False,4,0,0,70,512,0,17396,False,False,7435,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1787,False,0,0,0,7575,768,105,3367,False,False,8220,False,False,True,False,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,0,132,180,255,255,255,221,238,246,51,51,51
1788,False,0,0,0,69,232,1,4316,True,False,3046,False,False,False,False,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,221,46,68,0,0,0,0,0,0,0,0,0
1789,False,0,0,0,6,99,0,1453,False,False,246,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1790,False,0,0,0,20,146,0,1910,False,False,1788,False,False,True,False,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1791,False,9,0,0,107,369,0,45727,True,False,12060,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1792,False,0,0,0,183,247,0,2072,True,False,2074,False,False,True,True,True,False,0.0,0.0,1,0,1,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1793,False,0,0,0,21,369,0,7169,False,False,583,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1794,False,3,0,0,79,302,0,538,False,False,1922,False,False,True,False,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1795,False,0,0,0,117,433,1,945,False,False,3931,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1796,False,0,0,0,0,65,0,34,False,False,13,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1797,False,0,0,0,462,404,9,32187,True,False,17528,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1798,False,94,0,0,3,27,0,81,False,False,218,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1799,False,7,0,0,3900,4100,715,1343217,False,False,1806987,False,True,True,True,False,False,0.0,0.0,1,1,0,0.0,1.0,0.0,0,0,0,243,102,0,255,255,255,240,134,53,0,0,0
1800,True,0,1,0,293,153,2,157848,True,False,40381,False,False,True,True,True,False,0.0,1.0,0,0,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1801,True,0,11,0,5198,755,14,57406,False,False,75883,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1802,False,823,0,0,19,1045,0,9375,False,False,6046,False,False,True,False,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1803,False,0,1,0,1774,1395,18,6122,True,False,8734,False,True,True,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,19,21,22,0,153,153,238,238,238,239,239,239,51,51,51
1804,False,0,0,0,262,1503,5,64408,False,False,10443,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1805,False,2631,0,0,1319,902,1,9353,False,False,2762,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1806,False,0,1,0,0,2,0,13,False,False,18,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1807,False,0,20,0,8645,300,60,8042,False,False,7730,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1808,False,0,8,0,5118,700,24,11005,False,False,7722,False,False,False,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,255,105,31,0,0,0,0,0,0,0,0,0
1809,False,0,1,0,728,439,2,51475,True,False,21319,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1810,False,0,1,0,144,1517,7,32428,False,False,5618,False,False,False,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,25,207,134,0,0,0,0,0,0,0,0,0
1811,False,0,2,0,80,66,0,4656,False,False,6232,False,False,True,True,True,False,1.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1812,True,0,0,0,270,476,11,40257,True,False,68226,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,250,184,30,0,0,0,0,0,0,0,0,0
1813,True,0,0,0,341,341,8,60245,False,False,13836,False,False,False,True,False,False,0.0,1.0,0,0,0,0.0,1.0,0.0,0,0,0,213,56,107,0,0,0,0,0,0,0,0,0
1814,False,0,1,0,188,674,2,15668,False,False,8242,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1815,False,0,0,0,82,807,0,17664,True,False,4364,False,False,True,True,False,False,1.0,0.0,0,1,1,0.0,0.0,0.0,26,27,31,94,12,153,255,255,255,221,238,246,51,51,51
1816,False,0,4,0,118,171,0,8311,False,False,869,False,False,True,True,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1817,False,0,0,0,1043,1098,4,26,False,False,35571,False,False,False,False,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,148,212,135,0,0,0,0,0,0,0,0,0
1818,False,0,8,0,11522,5151,12,31651,False,False,17583,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1819,False,0,1,0,1111,944,12,68315,True,False,29779,False,False,False,False,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,25,207,134,0,0,0,0,0,0,0,0,0
1820,True,0,0,0,195,355,5,5198,True,False,19489,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1821,True,0,0,0,529,395,1,33996,False,False,25687,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1822,False,2,0,0,5650,5264,46,28873,False,False,25466,False,False,True,True,True,False,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1823,False,16,0,0,860,1603,6,170437,False,False,102193,False,False,True,True,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1824,False,0,2,0,48,107,1,2037,False,False,564,False,False,True,True,True,False,1.0,0.0,0,11,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1825,False,0,1,0,189,3985,3,4863,False,False,5524,False,False,True,True,True,False,0.0,0.0,1,2,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1826,False,0,0,0,10,147,0,1776,False,False,183,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1827,False,0,3,0,4,162,0,267,False,False,158,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1828,True,0,2,0,188,631,1,24124,False,False,36664,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1829,False,0,3,0,425,352,1,45533,True,False,17130,False,False,True,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,0,132,180,255,255,255,221,238,246,51,51,51
1830,False,391,0,0,0,17,0,835,False,False,493,False,False,True,True,True,True,0.0,0.0,1,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1831,False,0,0,0,83,1,0,0,False,False,35101,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1832,False,0,1,0,415,939,0,63212,True,False,7172,False,False,True,True,False,False,1.0,0.0,0,1,0,0.0,0.0,0.0,0,0,0,60,82,13,255,0,0,0,0,0,255,60,0
1833,False,0,4,0,4,135,0,738,False,False,209,False,False,True,True,True,False,1.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1834,False,565,0,0,12,18,0,559,False,False,50,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1835,True,0,3,0,285,388,0,8125,False,False,6668,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1836,False,0,0,0,74,379,5,3359,False,False,5404,False,False,True,True,True,False,0.0,0.0,0,0,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1837,False,0,0,0,974,1327,33,2666,True,False,48295,False,True,True,True,False,False,0.0,0.0,1,0,0,0.0,1.0,0.0,0,0,0,0,0,0,255,255,255,239,239,239,51,51,51
1838,False,0,0,0,1323,174,250,1,False,False,1890487,False,False,True,False,True,False,0.0,0.0,1,0,0,0.0,1.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1839,False,0,1,0,256,199,0,3260,False,False,505,False,False,True,True,True,False,0.0,0.0,0,3,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1840,False,1353,0,0,44,1519,3,7830,False,False,13605,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1841,False,94,0,0,11,513,0,4599,False,False,1940,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1842,False,1941,0,0,44,1519,3,7830,False,False,13605,False,False,True,True,True,False,0.0,0.0,3,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1843,False,741,0,0,11,513,0,4599,False,False,1940,False,False,True,False,True,False,0.0,0.0,0,1,0,0.0,0.0,0.0,192,222,237,29,161,242,192,222,237,221,238,246,51,51,51
1844,False,0,5,0,2100,811,74,14851,True,False,27235,False,True,True,False,False,False,0.0,0.0,0,0,0,0.0,1.0,0.0,171,184,194,148,212,135,255,255,255,221,238,246,51,51,51
1845,False,0,2,0,917,687,17,605,True,False,3682,False,True,True,False,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,214,202,39,248,255,41,48,35,48,184,17,31
1846,False,3,0,0,572,353,4,6721,False,False,7655,False,False,True,False,True,False,0.0,0.0,0,2,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1847,False,0,0,0,196,470,0,25367,True,False,14957,False,False,True,False,True,False,0.0,0.0,0,0,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1848,False,2,0,0,300,1089,5,45618,True,False,26869,False,False,True,True,True,False,0.0,0.0,0,1,1,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1849,True,0,0,0,53,35,0,3055,False,False,5796,False,False,True,True,True,False,0.0,1.0,0,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1850,False,0,6,0,484,443,7,33098,False,False,75081,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,192,222,237,245,7,20,192,222,237,221,238,246,51,51,51
1851,False,0,0,0,0,8,0,11,False,False,4,False,False,True,True,True,False,0.0,0.0,5,0,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1852,False,0,1,0,67,117,3,7950,True,False,1796,False,False,True,True,True,False,1.0,0.0,0,1,0,0.0,0.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1853,True,0,12,0,486,330,14,7963,False,False,2916,False,False,True,True,True,False,0.0,1.0,0,5,0,0.0,1.0,0.0,245,248,250,29,161,242,192,222,237,221,238,246,51,51,51
1854,False,0,1,0,79,277,2,27868,False,False,4047,False,False,False,True,False,False,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0
